source,barcode,name,name_ar,name_en,generic_name,brand,brand_slug,quantity,quantity_value,quantity_unit,categories,image_url,lang,stores
food,6224009922673,Wimzy,,,,Wimzy,Wimzy,"541 grams",541,g,en:desserts|en:frozen-foods|en:frozen-desserts|en:ice-creams-and-sorbets|en:ice-creams,https://images.openfoodfacts.org/images/products/622/400/992/2673/front_en.12.400.jpg,en,
food,6221030004392,Nawaem,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/103/000/4392/front_fr.3.400.jpg,fr,
food,6224010447295,,,,,,,"250 g",250,,,https://images.openfoodfacts.org/images/products/622/401/044/7295/front_pl.3.400.jpg,pl,
food,6224008709053,"mango drink",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/870/9053/front_fr.3.400.jpg,fr,
food,59093886,,,,,Pralina,Pralina,,,,,,en,
food,6225000422971,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/042/2971/front_en.3.400.jpg,en,
food,6223006315372,"protein bar",,"Caramelized Cinnamon Biscuit",,"Abu Auf","Abu Auf",,,,en:dietary-supplements|en:bodybuilding-supplements|en:protein-bars,https://images.openfoodfacts.org/images/products/622/300/631/5372/front_fr.3.400.jpg,fr,
food,6223006318434,"French Coffee",,"French Coffee",,AbuAuf,AbuAuf,100gm,100,g,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:plant-based-foods|en:beverage-preparations|en:coffees|en:ground-coffees,https://images.openfoodfacts.org/images/products/622/300/631/8434/front_en.3.400.jpg,en,"AbuAuf, Oscar, Royal House"
food,6221078770716,"Himalayan Salt",,"Himalayan Salt",,Imtenan,Imtenan,"650 g",650,g,en:condiments|en:salts,https://images.openfoodfacts.org/images/products/622/107/877/0716/front_en.3.400.jpg,en,
food,6224000121921,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/012/1921/front_ar.3.400.jpg,ar,
food,6224009337033,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/933/7033/front_en.3.400.jpg,en,
food,8802035124711,,,,,,,,,,,https://images.openfoodfacts.org/images/products/880/203/512/4711/front_en.6.400.jpg,en,
food,6223006312982,Granola,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/631/2982/front_fr.3.400.jpg,fr,
food,6224008471707,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/847/1707/front_en.3.400.jpg,en,
food,6223001875017,"Yogurt El marai",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/187/5017/front_fr.3.400.jpg,fr,
food,3582910077077,,,,,,,,,,,https://images.openfoodfacts.org/images/products/358/291/007/7077/front_ar.3.400.jpg,ar,
food,6221033177253,"مايو كاتشب هاينز",,"مايو كاتشب هاينز",,,,4,,,,https://images.openfoodfacts.org/images/products/622/103/317/7253/front_en.5.400.jpg,en,
food,6221029000404,"حلواني ريف برجر ١ كيلو",,"حلواني ريف برجر ١ كيلو",,"Halwani Bros","Halwani Bros",,,,,https://images.openfoodfacts.org/images/products/622/102/900/0404/front_en.4.400.jpg,xx,
food,6221029000152,"حلواني بيف برجر ٨ قطعة","حلوانى برجر ٤٠٠","حلواني بيف برجر ٨ قطعة",,,,"400 g",400,g,,https://images.openfoodfacts.org/images/products/622/102/900/0152/front_en.5.400.jpg,en,
food,6772504371125,"جلاش الزهار الاصلي",,"جلاش الزهار الاصلي",,,,,,,,https://images.openfoodfacts.org/images/products/677/250/437/1125/front_en.3.400.jpg,en,
food,7300398000402,"سكويز ليمون فراولة  لتر",,"سكويز ليمون فراولة  لتر",,,,,,,,https://images.openfoodfacts.org/images/products/730/039/800/0402/front_en.4.400.jpg,en,
food,6222014352201,"Greek yogurt",,"GREEK 5% FAT YOGURT",,Juhayna,Juhayna,,,,,https://images.openfoodfacts.org/images/products/622/201/435/2201/front_fr.7.400.jpg,fr,
food,7340195404560,,,,,,,,,,,https://images.openfoodfacts.org/images/products/734/019/540/4560/front_en.3.400.jpg,en,
food,6221029170213,"حلواني بيف فرانكفورتر مبرد",,"حلواني بيف فرانكفورتر مبرد",,,,,,,,https://images.openfoodfacts.org/images/products/622/102/917/0213/front_en.5.400.jpg,en,
food,6223007300162,,,,,,,,,,,,ar,
food,52018398,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/005/201/8398/front_ar.4.400.jpg,en,
food,6287011310036,,,,,,,,,,,https://images.openfoodfacts.org/images/products/628/701/131/0036/front_ar.3.400.jpg,ar,
food,8881647622099,,,,,,,,,,,https://images.openfoodfacts.org/images/products/888/164/762/2099/front_en.3.400.jpg,en,
food,6223003803216,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/380/3216/front_en.3.400.jpg,en,
food,6223000013618,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/001/3618/front_ar.5.400.jpg,ar,
food,6224000432270,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/043/2270/front_en.3.400.jpg,en,
food,6223000496381,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/6381/front_ar.3.400.jpg,ar,
food,6223012520012,"Boost Protein Bar",,"Boost Protein Bar",,"The Good Habits","The Good Habits","60 g",60,g,,https://images.openfoodfacts.org/images/products/622/301/252/0012/front_en.10.400.jpg,en,
food,6223001365754,"Apuafina Sparkling water",,,,,,250ml,250,,,https://images.openfoodfacts.org/images/products/622/300/136/5754/front_fr.3.400.jpg,fr,
food,6221012033068,"Nitri fit",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/101/203/3068/front_fr.3.400.jpg,fr,
food,6223003806606,"Wafer Blox",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/380/6606/front_fr.6.400.jpg,fr,
food,6223001361046,"Mountain Dew",,,,,,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas,https://images.openfoodfacts.org/images/products/622/300/136/1046/front_fr.3.400.jpg,fr,
food,6224000649166,"Chocolate protein bar",,"Chocolate protein bar",,ADVANCED,ADVANCED,,,,,https://images.openfoodfacts.org/images/products/622/400/064/9166/front_en.3.400.jpg,en,
food,6223000494264,"Mini chocolate molto",,"Mini chocolate molto",,Molto,Molto,,,,,https://images.openfoodfacts.org/images/products/622/300/049/4264/front_en.3.400.jpg,en,
food,6221024270512,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/102/427/0512/front_en.3.400.jpg,en,
food,7622210228857,,,,,,,,,,,,ar,
food,6223000080863,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/008/0863/front_ar.3.400.jpg,ar,
food,7622201510633,"Dairy milk hazelnut","DAIRY MILK hazelnut نستله","Dairy milk hazelnut",,Cadbury,Cadbury,35g,35,g,,https://images.openfoodfacts.org/images/products/762/220/151/0633/front_en.9.400.jpg,en,
food,7622201699277,"Cadbury choco coated oreo",,"Cadbury choco coated oreo",,Cadbury,Cadbury,32g,32,g,en:snacks|en:sweet-snacks|en:confectioneries,https://images.openfoodfacts.org/images/products/762/220/169/9277/front_en.4.400.jpg,en,
food,7622210549440,"Cadbury choco dwlight",,"Cadbury choco dwlight",,Cadbury,Cadbury,34g,34,g,en:snacks|en:sweet-snacks|en:confectioneries,https://images.openfoodfacts.org/images/products/762/221/054/9440/front_en.5.400.jpg,en,
food,6222020800000,"Kitkat ice cream",,"Kitkat ice cream",,,,,,,,,en,
food,6221007028505,"SQUIzz strawberry",,"SQUIzz strawberry",,,,,,,,https://images.openfoodfacts.org/images/products/622/100/702/8505/front_en.5.400.jpg,en,
food,5449000292254,"Dasani permium",,"Dasani permium",,,,,,,,https://images.openfoodfacts.org/images/products/544/900/029/2254/front_en.4.400.jpg,en,
food,6221073001730,"Bimbo hazelnut",,"Bimbo hazelnut",,,,,,,,https://images.openfoodfacts.org/images/products/622/107/300/1730/front_en.4.400.jpg,en,
food,90435768,"Red bull watermelon",,"Red bull watermelon",,"Red Bull","Red Bull",250ml,250,,,https://images.openfoodfacts.org/images/products/000/009/043/5768/front_en.4.400.jpg,en,
food,6224010950276,"Sun top blackcurrat",,"Sun top blackcurrat",,,,,,,,,en,
food,6222014332777,"Juhayna guava",,"Juhayna guava",,,,235ml,235,,,https://images.openfoodfacts.org/images/products/622/201/433/2777/front_en.4.400.jpg,en,
food,6223007670982,Nachos,,Nachos,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/767/0982/front_en.4.400.jpg,en,
food,6224011241076,"V7 pomegranate",,"V7 pomegranate",,"Vitamin Sparkling Drink","Vitamin Sparkling Drink",,,,,https://images.openfoodfacts.org/images/products/622/401/124/1076/front_en.5.400.jpg,en,
food,6223007290265,"Flour Tortilla",,"Flour Tortilla",,Breadway,Breadway,,,,,https://images.openfoodfacts.org/images/products/622/300/729/0265/front_en.8.400.jpg,fr,
food,6224001105517,,,,,,,,,,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices,https://images.openfoodfacts.org/images/products/622/400/110/5517/front_it.3.400.jpg,it,
food,6223003771560,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/377/1560/front_en.3.400.jpg,en,
food,6223000550601,هوهوز,,هوهوز,,"Egypt مصر","Egypt مصر","قطعة واحدة",,,"en:٢ جنيه",,ar,
food,6224008264217,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/826/4217/front_en.3.400.jpg,en,
food,6223000080757,"Amstel Malt Natural Lemon",,"Amstel Malt Natural Lemon",,"amastel malt","amastel malt",250ml,250,,,https://images.openfoodfacts.org/images/products/622/300/008/0757/front_en.10.400.jpg,en,
food,6934177707452,samehmadig,samehmadig,,,samehmadig,samehmadig,sameh,,,,https://images.openfoodfacts.org/images/products/693/417/770/7452/front_ar.3.400.jpg,ar,
food,6624000584052,,,,,,,,,,,https://images.openfoodfacts.org/images/products/662/400/058/4052/front_en.3.400.jpg,en,
food,6915860122769,,,,,,,,,,,https://images.openfoodfacts.org/images/products/691/586/012/2769/front_ar.7.400.jpg,ar,
food,6223007941327,"Picky baker",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/794/1327/front_fr.3.400.jpg,fr,
food,6223000470121,تؤو,,تؤو,,ويوء,ويوء,"50 g",50,,,,en,
food,6224000065867,Tuna,,Tuna,,Romano,Romano,"100 grams",100,g,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:tunas|en:canned-tunas,,en,
food,6223009860435,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/986/0435/front_ar.3.400.jpg,ar,
food,6281500518484,,,,,,,,,,,https://images.openfoodfacts.org/images/products/628/150/051/8484/front_ar.3.400.jpg,ar,
food,6224001955129,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/195/5129/front_en.3.400.jpg,en,
food,6224008077367,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/807/7367/front_en.3.400.jpg,en,
food,0631656609394,,,,,Muscletech,Muscletech,,,,,https://images.openfoodfacts.org/images/products/063/165/660/9394/front_en.5.400.jpg,en,
food,7622300768874,"Tang orange","تانج برتقال",,,Tang,tang,,,,,https://images.openfoodfacts.org/images/products/762/230/076/8874/front_fr.3.400.jpg,fr,
food,6224011536066,"The Milkman",,"The Milkman",,"The milkman","The milkman",850,0,,en:dairies|en:milks-liquid-and-powder|en:milks|en:cow-milks,https://images.openfoodfacts.org/images/products/622/401/153/6066/front_en.3.400.jpg,en,
food,6223000714836,,,,,,,,,,,,ar,
food,6223002380176,Dango,Dango,,,Danon,Danon,,,,,https://images.openfoodfacts.org/images/products/622/300/238/0176/front_ar.3.400.jpg,ar,
food,6223000080429,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/008/0429/front_en.3.400.jpg,en,
food,6224008229636,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/822/9636/front_ar.3.400.jpg,ar,
food,6222000506410,"Sunflower Oil",,"Sunflower Oil",,Hia,Hia,750ml,750,,,https://images.openfoodfacts.org/images/products/622/200/050/6410/front_en.3.400.jpg,en,
food,6222000553728,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/200/055/3728/front_ar.4.400.jpg,ar,
food,6221113211426,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/111/321/1426/front_en.3.400.jpg,en,
food,6297000189147,,,,,,,,,,,,ar,
food,6223004763885,"Almond butter",,,,,,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:spreads|en:plant-based-spreads|en:nuts-and-their-products|en:oilseed-purees|en:nut-butters|en:almond-butters,https://images.openfoodfacts.org/images/products/622/300/476/3885/front_fr.3.400.jpg,fr,
food,0810030380566,,,,,,,,,,,,en,
food,6221333000183,"Doritos - Sweet Chili Pepper",,"Doritos - Sweet Chili Pepper",,Doritos,doritos,,,,,https://images.openfoodfacts.org/images/products/622/133/300/0183/front_en.3.400.jpg,en,
food,8692806029969,نايتي,نايتي,,,,,10,,,,,ar,
food,0667860011678,,,,,,,,,,,,en,
food,6221024998508,"Peanut butter",,"Peanut butter",,Hero,Hero,300g,300,g,,https://images.openfoodfacts.org/images/products/622/102/499/8508/front_en.3.400.jpg,en,
food,2273842841553,,,,,,,,,,,https://images.openfoodfacts.org/images/products/227/384/284/1553/front_en.3.400.jpg,en,
food,8225041241553,,,,,,,,,,,https://images.openfoodfacts.org/images/products/822/504/124/1553/front_en.3.400.jpg,en,
food,6223000081259,,,,,Stella,Stella,,,,en:beverages-and-beverages-preparations|en:beverages|en:alcoholic-beverages|en:beers|en:lagers,https://images.openfoodfacts.org/images/products/622/300/008/1259/front_en.8.400.jpg,en,
food,6971853242227,,,,,,,,,,,https://images.openfoodfacts.org/images/products/697/185/324/2227/front_ar.5.400.jpg,ar,
food,6223007520409,Rayeb,,Rayeb,,Almarai,Almarai,,,,,,en,
food,6222023700642,"Rice Cake Cheese Bites",,"Rice Cake Cheese Bites",,"Organic Nation","Organic Nation",,,,,https://images.openfoodfacts.org/images/products/622/202/370/0642/front_en.3.400.jpg,en,
food,6223000088876,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/008/8876/front_ar.3.400.jpg,ar,
food,7622201730253,"Cadbury Dairy Milk",,"Cadbury Dairy Milk",,Cadbury,Cadbury,"168 g",168,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates,https://images.openfoodfacts.org/images/products/762/220/173/0253/front_en.3.400.jpg,en,
food,6223001875208,,,,,,,235,0,,,https://images.openfoodfacts.org/images/products/622/300/187/5208/front_en.3.400.jpg,en,
food,7622201730697,"Cadbury Flake Milk chocolate",,"Cadbury Flake Milk chocolate",,Cadbury,Cadbury,159,0,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:chocolates,https://images.openfoodfacts.org/images/products/762/220/173/0697/front_en.10.400.jpg,en,
food,8902635106602,,,,,,,,,,,https://images.openfoodfacts.org/images/products/890/263/510/6602/front_ar.3.400.jpg,ar,
food,6221024994401,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/102/499/4401/front_en.7.400.jpg,en,
food,0274404718537,,,,,,,,,,,https://images.openfoodfacts.org/images/products/027/440/471/8537/front_en.3.400.jpg,en,
food,0225403695121,بشاير,,بشاير,,"الصقر للصناعات الغذائيو","الصقر للصناعات الغذائيو","٤٥٩ مل",0,,en:dairies|en:milks-liquid-and-powder|en:milks,https://images.openfoodfacts.org/images/products/022/540/369/5121/front_en.3.400.jpg,en,
food,47603097,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/004/760/3097/front_ar.3.400.jpg,ar,
food,4260754110127,maddovit,maddovit,,,MADDOVIT,MADDOVIT,30TABLETS,,,,,ar,
food,6281004146732,,,,,,,,,,,https://images.openfoodfacts.org/images/products/628/100/414/6732/front_en.3.400.jpg,en,
food,6223004765384,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/476/5384/front_en.4.400.jpg,en,
food,6224009414406,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/941/4406/front_ar.3.400.jpg,ar,
food,8423329200180,"Pedriza capers",,"Pedriza capers",,,,720g,720,,,https://images.openfoodfacts.org/images/products/842/332/920/0180/front_en.3.400.jpg,en,
food,7613034148261,,,,,,,,,,,https://images.openfoodfacts.org/images/products/761/303/414/8261/front_ar.3.400.jpg,ar,
food,1201456170005,,,,,,,,,,,https://images.openfoodfacts.org/images/products/120/145/617/0005/front_id.4.400.jpg,id,
food,4650054700393,"Яблочные Чипсы",,,,Яблоков,Яблоков,,,,,https://images.openfoodfacts.org/images/products/465/005/470/0393/front_ru.3.400.jpg,ru,
food,0640117948033,,,,,,,,,,,,ar,
food,6224007717585,dueto,dueto,,,food,food,150,,,,,ar,
food,6224000287948,,,,,,,,,,en:desserts,https://images.openfoodfacts.org/images/products/622/400/028/7948/front_en.3.400.jpg,en,
food,2000222003009,,,,,,,,,,,,en,
food,4088600259994,,,,,,,,,,,https://images.openfoodfacts.org/images/products/408/860/025/9994/front_ar.3.400.jpg,ar,
food,6223000263693,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/026/3693/front_en.3.400.jpg,en,
food,5013531999717,,,,,,,,,,,https://images.openfoodfacts.org/images/products/501/353/199/9717/front_en.3.400.jpg,en,
food,6224008033769,"Energy drink",,"Energy drink",,"Volt yellow","Volt yellow","300 g",300,g,,https://images.openfoodfacts.org/images/products/622/400/803/3769/front_en.5.400.jpg,en,
food,6224008857501,"Chocolate Icee Cream",,"Chocolate Icee Cream",,Friday,Friday,,,,,https://images.openfoodfacts.org/images/products/622/400/885/7501/front_en.5.400.jpg,en,
food,0749419361318,,,,,,,,,,,,ar,
food,6223005596802,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/559/6802/front_en.3.400.jpg,en,
food,6223000083161,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/008/3161/front_ar.8.400.jpg,ar,
food,6224000788100,,,,,,,,,,,,ar,
food,6223009520438,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/952/0438/front_en.3.400.jpg,en,
food,6624000584045,,,,,,,,,,,,ar,
food,6224000803278,"Sofianopoulo Coffee ساده وسط",,"Sofianopoulo Coffee ساده وسط",,Sofianopoulo,Sofianopoulo,"100 g",100,g,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:plant-based-foods|en:beverage-preparations|en:coffees|en:arabica-coffees|en:ground-coffees|en:arabica-ground-coffees,https://images.openfoodfacts.org/images/products/622/400/080/3278/front_en.5.400.jpg,en,
food,6221155063281,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/115/506/3281/front_ar.5.400.jpg,ar,
food,6224001503399,,,,,,,"1 kg",1000,g,,,en,
food,6224098063486,,,,,,,,,,,,en,
food,6222035205715,"Tiger Excellence Potato Chips, Thai Sweet Chili",,"Tiger Excellence Potato Chips, Thai Sweet Chili",,Tiger,Tiger,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:potatoes-and-their-products|en:crisps|en:salty-snacks-made-from-potato|en:potato-crisps,https://images.openfoodfacts.org/images/products/622/203/520/5715/front_en.3.400.jpg,en,
food,6223003943417,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/394/3417/front_en.6.400.jpg,en,
food,6223001875239,,6223001875239,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/187/5239/front_en.3.400.jpg,en,
food,6224000303471,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/030/3471/front_ar.3.400.jpg,ar,
food,0724112452815,,,,,,,,,,,https://images.openfoodfacts.org/images/products/072/411/245/2815/front_ar.3.400.jpg,ar,
food,6223015760118,,,,,,,,,,"en:kettle cooked crisps",https://images.openfoodfacts.org/images/products/622/301/576/0118/front_en.3.400.jpg,en,
food,3800225340458,,,,,,,,,,,https://images.openfoodfacts.org/images/products/380/022/534/0458/front_en.3.400.jpg,en,
food,6224002146762,"oatexi crackers",,"oatexi crackers",,,,,,,en:snacks|en:salty-snacks|en:appetizers|en:biscuits-and-crackers|en:crackers-appetizers,https://images.openfoodfacts.org/images/products/622/400/214/6762/front_en.3.400.jpg,en,
food,6221078762018,,,,,,,,,,,,ar,
food,0013700012723,"Hefty Supreme 3-Section Foam Plate (200 Count)",,"Hefty Supreme 3-Section Foam Plate (200 Count)",,Hefty,Hefty,,,,,https://images.openfoodfacts.org/images/products/001/370/001/2723/front_en.3.400.jpg,en,
food,0017000308982,"Dial Antibacterial Liquid Hand Soap Refill, Spring Water 1.53L ., Dial Hand Soap Refill",,"Dial Antibacterial Liquid Hand Soap Refill, Spring Water 1.53L ., Dial Hand Soap Refill",,Dial,Dial,,,,en:deodorant,https://images.openfoodfacts.org/images/products/001/700/030/8982/front_en.9.400.jpg,en,
food,96060896,"SCHWARZKOPF GOT2B",,"SCHWARZKOPF GOT2B",,Schwarzkopf,Schwarzkopf,,,,,https://images.openfoodfacts.org/images/products/000/009/606/0896/front_en.3.400.jpg,en,
food,0067000011603,"Fanta Orange Flavoured Soft Drinks",,"Fanta Orange Flavoured Soft Drinks",,Coca-Cola,Coca-Cola,,,,,,en,
food,0689304250009,"Anastasia Beverly Hills Loose Setting Powder Shade Translucent Sealed",,"Anastasia Beverly Hills Loose Setting Powder Shade Translucent Sealed",,"Anastasia Beverly Hills","Anastasia Beverly Hills",,,,,,en,
food,0717489850049,"Milani Make It Last Dewy Finish Setting Spray 04 16 Hr Wear Hydrate Illuminate",,"Milani Make It Last Dewy Finish Setting Spray 04 16 Hr Wear Hydrate Illuminate",,Milani,Milani,,,,,https://images.openfoodfacts.org/images/products/071/748/985/0049/front_en.3.400.jpg,en,
food,4007817525074,"STAEDTLER Radierer B30, PVCfrei, wei",,"STAEDTLER Radierer B30, PVCfrei, wei",,Staedtler,Staedtler,,,,,https://images.openfoodfacts.org/images/products/400/781/752/5074/front_en.3.400.jpg,en,
food,4013162031313,"Kuschelweich softener 1l Summerwind 38 sc",,"Kuschelweich softener 1l Summerwind 38 sc",,Kuschelweich,Kuschelweich,,,,,https://images.openfoodfacts.org/images/products/401/316/203/1313/front_en.3.400.jpg,en,
food,8445290249388,نسكافيه,نسكافيه,,,,,,,,en:beverages-and-beverages-preparations|en:beverage-preparations|en:instant-beverages|en:instant-coffees,https://images.openfoodfacts.org/images/products/844/529/024/9388/front_ar.3.400.jpg,ar,
food,6040391219678,"شاي كركديه","شاي كركديه",,,رويال,رويال,"44 ج م",0,,ar:TOYAL,https://images.openfoodfacts.org/images/products/604/039/121/9678/front_ar.3.400.jpg,ar,
food,6253505463298,"شهاب الكبوس","شهاب الكبوس",,,الكبوس,الكبوس,"12 ج م",0,,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:hot-beverages|en:plant-based-beverages|en:teas|en:black-teas,https://images.openfoodfacts.org/images/products/625/350/546/3298/front_ar.3.400.jpg,ar,
food,6221078767747,"IMTENAN WHEY PROTEIN",,"IMTENAN WHEY PROTEIN",,IMTENAN,IMTENAN,,,,en:dietary-supplements|en:bodybuilding-supplements|en:protein-powders,https://images.openfoodfacts.org/images/products/622/107/876/7747/front_en.3.400.jpg,en,
food,4056489787600,"Tropical Crush",,"Tropical Crush",,Freeway,Freeway,,,,en:beverages-and-beverages-preparations|en:beverages,https://images.openfoodfacts.org/images/products/405/648/978/7600/front_en.14.400.jpg,en,
food,4088600572956,"Vive Lemon 2l",,"Vive Lemon 2l",,Vive,Vive,2L,2000,ml,,https://images.openfoodfacts.org/images/products/408/860/057/2956/front_en.3.400.jpg,en,
food,4104760451457,"Black Forest Still 6x1,0 l (Einweg)",,"Black Forest Still 6x1,0 l (Einweg)",,"Black Forest","Black Forest","6 x 1,0 l",6000,ml,en:beverages-and-beverages-preparations|en:beverages|en:waters|en:spring-waters,https://images.openfoodfacts.org/images/products/410/476/045/1457/front_en.3.400.jpg,en,
food,4251546423365,,,,,Vanish,Vanish,,,,,https://images.openfoodfacts.org/images/products/425/154/642/3365/front_en.3.400.jpg,en,
food,4260344220038,"Hakle Kamille (3-lagig, 24 Rollen)",,"Hakle Kamille (3-lagig, 24 Rollen)",,"Hakle GmbH","Hakle GmbH",,,,,https://images.openfoodfacts.org/images/products/426/034/422/0038/front_en.3.400.jpg,en,
food,5000101510816,"Cussons Morning Fresh Original Fresh Dishwashing Liquid 450ml",,"Cussons Morning Fresh Original Fresh Dishwashing Liquid 450ml",,"Morning Fresh","Morning Fresh",450ml,450,ml,,https://images.openfoodfacts.org/images/products/500/010/151/0816/front_en.3.400.jpg,en,
food,5000112664225,"Fanta Fruit Twist 500ml",,"Fanta Fruit Twist 500ml",,Fanta,fanta,500ml,500,ml,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:non-alcoholic-beverages|en:plant-based-beverages|en:carbonated-drinks|en:fruit-based-beverages|en:soft-drinks|en:sodas|en:fruit-sodas|en:sweetened-beverages,https://images.openfoodfacts.org/images/products/500/011/266/4225/front_en.7.400.jpg,en,
food,5000159550802,"TES Milky Way 12x Milky Wa Sx TM",,"TES Milky Way 12x Milky Wa Sx TM",,"Milky Way","Milky Way",12x21.5g,258,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:chocolates|en:milk-chocolates,https://images.openfoodfacts.org/images/products/500/015/955/0802/front_en.3.400.jpg,en,
food,5000159553896,"Galaxy Ripple",,"Galaxy Ripple",,Galaxy,galaxy,"4 X 30g",120,g,en:snacks|en:sweet-snacks|en:bars,https://images.openfoodfacts.org/images/products/500/015/955/3896/front_en.3.400.jpg,en,
food,5060192447279,"Madina Ajwa Dates Jumbo Gift Box 300g",,"Madina Ajwa Dates Jumbo Gift Box 300g",,Madina,Madina,300g,300,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fruit-based-foods-and-beverages|en:fruits-and-vegetables-based-foods|en:fruit-based-foods|en:fruits|en:dates-and-their-products|en:dates,https://images.openfoodfacts.org/images/products/506/019/244/7279/front_en.3.400.jpg,en,
food,5060608080441,"Hazlemere Fine Foods Whole Beetroot 500g",,"Hazlemere Fine Foods Whole Beetroot 500g",,Hazlemere,Hazlemere,500g,500,g,,https://images.openfoodfacts.org/images/products/506/060/808/0441/front_en.3.400.jpg,en,
food,5060900684828,"Salaam Cola",,"Salaam Cola",,"Salaam Cola","Salaam Cola",500ml,500,ml,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas|en:colas|en:cola-with-sugar,https://images.openfoodfacts.org/images/products/506/090/068/4828/front_en.10.400.jpg,nl,
food,5391521835642,"Orange With Real Bits 1.75l",,"Orange With Real Bits 1.75l",,Club,Club,1.75l,1750,ml,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:non-alcoholic-beverages|en:plant-based-beverages|en:carbonated-drinks|en:fruit-based-beverages|en:soft-drinks|en:sodas|en:fruit-sodas,https://images.openfoodfacts.org/images/products/539/152/183/5642/front_en.4.400.jpg,en,
food,5712873374434,"VAND Salling | 0,5 l | 4,40/L.",,"VAND Salling | 0,5 l | 4,40/L.",,VAND,VAND,,,,,https://images.openfoodfacts.org/images/products/571/287/337/4434/front_en.7.400.jpg,en,
food,5415150313415,"Belmio Ethiopia Bio Organic single-variety aluminum coffee capsulesNIS 18.00",,"Belmio Ethiopia Bio Organic single-variety aluminum coffee capsulesNIS 18.00",,Belmio,Belmio,,,,,https://images.openfoodfacts.org/images/products/541/515/031/3415/front_en.3.400.jpg,en,
